Pangkal pinang;Bukitintan;Air Itam;WASPADA
Pangkal pinang;Bukitintan;Air Mawar;AMAN
Pangkal pinang;Bukitintan;Bacang;WASPADA
Pangkal pinang;Bukitintan;Pasir Putih;SIAGA
Pangkal pinang;Bukitintan;Semabung Lama;WASPADA
Pangkal pinang;Bukitintan;Sinar Bulan;WASPADA
Pangkal pinang;Bukitintan;Temberan;WASPADA
Pangkal pinang;Pangkal Balam;Rejo sari;SIAGA
Pangkal pinang;Gerunggang;BukitMerapin;WASPADA
Pangkal pinang;Gerunggang;BukitSari;WASPADA
Pangkal pinang;Gabek;Air Salemba;AMAN
Pangkal pinang;Gabek;Gabek Dua;WASPADA
Pangkal pinang;Gabek;Gabek Satu;WASPADA
Pangkal pinang;Gabek;Jerambah Gantung;SIAGA
Pangkal pinang;Gabek;Selindung;WASPADA
Pangkal pinang;Gabek;Selindung Baru;SIAGA
Pangkal pinang;Girimaya;BukitBesar;WASPADA
Pangkal pinang;Girimaya;BukitIntan;WASPADA
Pangkal pinang;Girimaya;Pasar Padi;AMAN
Pangkal pinang;Girimaya;Semabung Baru;SIAGA
Pangkal pinang;Girimaya;Sriwijaya;SIAGA
Bangka Barat;Sekerna;Keranggan;SIAGA
Bangka Selatan;PulauBesar;Fajar Indah;AMAN
Belitung;Tanjung Pandan;Tanjungpendam;AMAN
